id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45349020,Casa temporada leblon,363695816,Sandro,,Leblon,-22.98244,-43.22334,Entire home/apt,1750,1,0,,,1,365,0,
45350551,FLATS MIDAS RIO - M,277358509,Flat Residence,,Jacarepaguá,-22.975,-43.41212,Entire home/apt,180,3,0,,,20,120,0,
45358399,Lindo Apartamento/ Botanical Garden,350242362,Marcio,,Jardim Botânico,-22.95795,-43.20463,Entire home/apt,280,3,0,,,1,175,0,
45359625,ARCOS DA LAPA BR HOME OFFICE,50420079,Elizabeth,,Centro,-22.91089,-43.1795,Entire home/apt,149,5,3,2021-04-24,0.24,3,95,2,
45360882,Flat Completo - Parque Olímpico / Rio Centro,160898379,Waldemiro,,Jacarepaguá,-22.97022,-43.38889,Private room,489,1,23,2021-12-12,1.50,1,172,22,
45364033,Apartamento com excelente Localização!,66814152,Luiza,,Ipanema,-22.98467,-43.19775,Entire home/apt,657,2,1,2021-11-15,0.73,2,364,1,
45364461,Um cantinho no Recreio dos Bandeirantes,48706368,Telma,,Recreio dos Bandeirantes,-23.00683,-43.48944,Private room,250,1,0,,,1,355,0,
45373786,"Cobertura de Ipanema, à 130 metros da Praia",97120976,Paulo Roberto,,Ipanema,-22.98686,-43.19441,Entire home/apt,12000,4,0,,,1,358,0,
45374832,Quarto no coração do Leblon!!!,15233889,Viviane,,Leblon,-22.98322,-43.22217,Private room,163,1,15,2021-12-14,0.97,2,17,13,
45374840,Quarto no Leblon,15233889,Viviane,,Leblon,-22.98156,-43.22394,Private room,75,1,1,2021-12-13,1,2,17,1,
45377724,Tiffany`s Ipanema Residence Service Apart Hotel,34773818,CRE Administraçao De Imoveis,,Ipanema,-22.98544,-43.19962,Entire home/apt,549,2,34,2021-12-08,2.24,1,0,26,
45378246,# 201 TR01 Apartamento Vista ao Mar Copacabana,366913236,Daniel,,Copacabana,-22.97728,-43.19008,Entire home/apt,1382,1,34,2021-12-20,2.81,16,27,34,
45381662,3 qts Leblon Melhor da Dias Ferreira,22129521,Tiago,,Leblon,-22.98393,-43.22903,Entire home/apt,885,5,7,2021-10-20,0.59,1,165,7,
45381841,Copacabana Cobertura Duplex Linda,69152498,Eduardo,,Copacabana,-22.97433,-43.18948,Entire home/apt,2471,2,3,2021-12-02,0.25,1,4,3,
45384246,Amplo apartamento na melhor localização do Leblon,366973870,Patrick,,Leblon,-22.98065,-43.21751,Entire home/apt,2000,2,13,2021-11-22,0.88,1,155,10,
45384468,"AMPLO 3Q EM IPANEMA,3 MIN A PÉ DA PRAIA E METRÔ",16104112,Felipe,,Ipanema,-22.98622,-43.19538,Entire home/apt,445,3,0,,,6,313,0,
45385934,"Melhor vista da cidade Pousada Belle de Jour, Rio",202140905,Dênis,,Santa Teresa,-22.93775,-43.20106,Private room,800,1,1,2020-10-25,0.07,1,0,0,
45386869,☆Fantastic apartment in Copacabana´s beach block☆,20821311,Claudio,,Copacabana,-22.96423,-43.17454,Entire home/apt,648,2,50,2021-12-07,3.22,3,56,42,
45393502,Studio reformado para 4 pessoas na quadra da praia!,74463624,Mozart,,Copacabana,-22.96444,-43.17602,Entire home/apt,1499,1,2,2021-09-05,0.14,59,166,1,
45400942,FLATS MIDAS RIO - I,331210726,Ricardo,,Jacarepaguá,-22.97442,-43.41228,Entire home/apt,280,6,11,2021-12-20,0.71,13,27,9,
45401558,Apartamento mobiliado com piscina/Barra,306471698,Milena,,Jacarepaguá,-22.96444,-43.40817,Entire home/apt,150,2,6,2021-11-15,0.41,1,332,5,
45407925,Amazing apartment near wonderful beaches!,184979124,Isadora,,Recreio dos Bandeirantes,-23.02455,-43.49313,Entire home/apt,450,3,0,,,1,358,0,
45408336,Quarto em apartamento aconchegante próximo à praia,139645580,Renato,,Ipanema,-22.98142,-43.19981,Private room,130,2,1,2020-10-12,0.07,1,0,0,
45410146,Ampla suíte em Copacabana,182269785,Camila,,Copacabana,-22.97151,-43.19155,Private room,86,2,29,2021-11-15,1.88,1,40,24,
45410641,Apartamento 2 quartos Copacabana,201309887,Geraldo,,Copacabana,-22.97831,-43.19438,Entire home/apt,899,1,0,,,1,344,0,
45410915,Vagas para solteiros(as),330224882,Josue,,Ricardo de Albuquerque,-22.83795,-43.39536,Private room,60,5,0,,,10,363,0,
45412820,Suite Master no Leblon,41543548,Marcello,,Leblon,-22.98112,-43.22651,Private room,350,3,9,2021-12-13,0.71,3,293,8,
45413048,Apartamento na praia de Copacabana,87543835,Milena,,Copacabana,-22.96164,-43.17638,Entire home/apt,557,1,2,2021-11-15,0.82,1,163,2,
45419949,Apartamento em Copacabana 4,271664609,Cecilio,,Copacabana,-22.97473,-43.1899,Entire home/apt,1135,5,0,,,9,179,0,
45423421,Charmoso Studio Copacabana prox da praia e metrô,4622315,Rafael,,Copacabana,-22.96529,-43.18039,Entire home/apt,392,4,17,2021-12-11,1.13,13,38,16,
45423513,Lar doce lar,365165459,Marcelino Lage,,Campo Grande,-22.88161,-43.62079,Entire home/apt,114,1,0,,,1,80,0,
45431703,Refúgio na Tijuca - Ap Inteiro,30986202,Adriano,,Tijuca,-22.93151,-43.24799,Entire home/apt,379,2,7,2021-11-09,0.48,2,33,4,
45433349,Apartamento Clube Mirante Campestre,367489413,Maiana,,Pechincha,-22.9387,-43.35481,Entire home/apt,488,2,0,,,1,48,0,
45434652,Área de piscina e churrasqueira sem pernoite.,18411711,Mauro,,Santa Teresa,-22.94032,-43.20616,Entire home/apt,900,1,25,2021-12-20,2.75,1,345,25,
45438958,Suas férias com pé na praia!,55819134,Sonia,,Flamengo,-22.93729,-43.17385,Entire home/apt,200,3,2,2021-02-04,0.13,1,15,1,
45439232,Charmoso e tranquilo quarto e sala em Ipanema,7838023,Elvis,,Ipanema,-22.98476,-43.19594,Entire home/apt,374,3,9,2021-12-08,0.64,1,80,7,
45439733,Pontões da Barra (Edificio Pedra Bonita),367555013,Antonia Do Espirito Santo,,Barra da Tijuca,-23.00756,-43.43176,Entire home/apt,200,1,1,2021-02-13,0.09,3,360,1,
45448067,bem decorado muita luz e bastante seguro,276091882,Maria Dulce,,Humaitá,-22.9584,-43.20161,Entire home/apt,503,3,5,2021-06-20,0.44,1,0,5,
45448768,Spacious en-Suite in Santa Teresa with GREAT VIEW,74908801,Guto,,Santa Teresa,-22.9181,-43.1813,Private room,437,2,11,2021-12-05,0.94,4,25,11,
45453671,Casa dos Sonhos Joá 03 Quartos #RJ45 Casa Alto Padrão Temporada Luxo Brasil,70646886,LuxoBrasil,,Joá,-23.01177,-43.28961,Entire home/apt,7500,1,0,,,35,361,0,
45453983,Studio moderno e silencioso no posto 2 em Copacabana!,74463624,Mozart,,Copacabana,-22.96532,-43.17495,Entire home/apt,1429,1,21,2021-12-17,1.49,59,113,16,
45453990,Reformado e silencioso studio na quadra da praia em Copacabana!,74463624,Mozart,,Copacabana,-22.96344,-43.1736,Entire home/apt,1438,1,6,2021-10-15,0.41,59,284,4,
45454207,Flat Riocentro- Ótima localização- Bares e praias,365495657,Juliana,,Jacarepaguá,-22.97443,-43.41411,Entire home/apt,236,1,71,2021-12-12,4.60,2,74,52,
45454950,Conforto próx. metrô Cinelândia e Lapa só p você,234403269,Fabricia,,Centro,-22.91113,-43.17605,Entire home/apt,163,3,5,2021-11-18,0.34,1,21,4,
45454999,Cantinho do Recreio,367708715,Talita Rafaela,,Recreio dos Bandeirantes,-23.02604,-43.47362,Entire home/apt,105,1,3,2021-01-04,0.23,2,90,2,
45455291,Quarto para duas pessoas no Rio de Janeiro,367709421,Fernanda,,Olaria,-22.84563,-43.26765,Private room,114,1,20,2021-11-16,1.38,1,167,15,
45456033,Silencioso na Lapa / Centro  - Boemia Carioca,66875857,Gil,,Centro,-22.91414,-43.18391,Entire home/apt,268,2,19,2021-11-21,1.28,1,61,15,
45456288,Bangalô Bahia,105113529,Ruslan,,Urca,-22.95167,-43.16685,Entire home/apt,886,2,36,2021-12-18,2.41,5,295,31,
45463076,Large apartment; large room @ Flamengo,911815,Maria Cristina,,Flamengo,-22.938,-43.17698,Private room,69,365,0,,,1,364,0,
45463915,Apartamento de fácil acesso a pontos turísticos RJ,79151243,Breno,,Centro,-22.91432,-43.17705,Entire home/apt,750,2,33,2021-12-23,2.48,7,131,32,
45466419,Apt Praia de Copacabana - RJ,367847195,Eunice,,Copacabana,-22.96585,-43.1812,Entire home/apt,140,2,0,,,1,145,0,
45467997,Cartão Postal,13337968,Heitor,,Glória,-22.92432,-43.1725,Entire home/apt,457,5,0,,,1,64,0,
45480470,FLATS MIDAS RIO - J (Wifi Rápido),331210726,Ricardo,,Jacarepaguá,-22.97493,-43.41244,Entire home/apt,248,3,14,2021-11-19,0.94,13,52,11,
45480868,"Diária ou mensal, Rua Santa Clara/av Copacabana",292590334,Fred & Margareth,,Copacabana,-22.97202,-43.18871,Entire home/apt,295,3,2,2021-04-26,0.15,20,5,1,
45482833,Quarto em casa com piscina SantaTeresa,307173420,Taina,,Santa Teresa,-22.91766,-43.19054,Private room,110,1,1,2021-01-01,0.08,2,362,1,
45485132,FLATS MIDAS RIO - K (200Mbps Wifi + Lava & Seca),331210726,Ricardo,,Jacarepaguá,-22.97479,-43.41403,Entire home/apt,171,14,18,2021-11-30,1.18,13,31,15,
45489121,Exemplar Studio Prado Júnior - COPA,91654021,Daniel,,Copacabana,-22.96146,-43.17679,Entire home/apt,594,3,0,,,176,236,0,
45489727,Domingos Confort 3 pessoas Copacabana,37238144,Rafaele Bispo,,Copacabana,-22.97404,-43.18793,Entire home/apt,650,5,11,2021-11-10,0.74,11,84,6,
45491791,Three bedrooms in a quiet street in Leblon,1982737,Estadia,,Leblon,-22.98118,-43.22159,Entire home/apt,1610,1,5,2021-12-05,0.39,78,273,3,
45492304,posto 5 Copacabana três cama de casal,13501097,Enzo,,Copacabana,-22.97766,-43.19181,Entire home/apt,350,3,0,,,3,342,0,
45493262,Ap. em Copacabana perto da praia,147496320,Maria Luíza,,Copacabana,-22.96565,-43.18398,Entire home/apt,643,3,2,2021-02-19,0.17,1,312,2,
45493713,BLESS House - Casa Alternativa,368149104,Pedro,,Santa Teresa,-22.92327,-43.19206,Private room,100,5,0,,,1,84,0,
45494570,Best place to stay in RIO- LEBLON,70297671,Carolina,,Leblon,-22.98507,-43.22435,Entire home/apt,642,7,7,2021-05-31,0.49,1,324,4,
45495919,Conforto e comodidade ao lado do PROJAC,151152203,Claudio Roberto,,Jacarepaguá,-22.96539,-43.40166,Entire home/apt,105,30,2,2021-11-12,0.20,2,0,2,
45496147,Belíssimo 3 quartos Copacabana vista mar lateral.,71645815,Adilson,,Copacabana,-22.97951,-43.19126,Entire home/apt,713,1,58,2021-11-30,3.83,10,58,44,
45496455,"Lindo apart Hote Rio Stay, Região Riocentro,",277358509,Flat Residence,,Camorim,-22.97637,-43.41426,Entire home/apt,134,4,1,2020-11-08,0.07,20,292,0,
45496783,Luxuoso 3 Quartos com Suíte,9245820,André,,Copacabana,-22.96288,-43.17804,Entire home/apt,1214,3,0,,,3,359,0,
45500973,Apartamento amplo e iluminado a 100m da praia,24685970,Mariana,,Copacabana,-22.96834,-43.1803,Entire home/apt,257,2,13,2021-11-18,1.38,1,229,13,
45502810,STUDIO QUADRA DE PRAIA - POSTO 05,368263947,Alexandre,,Copacabana,-22.9792,-43.18997,Entire home/apt,360,1,0,,,2,66,0,
45503157,FLAT NO CORAÇÃO DA LAPA COM SERVIÇOS INCLUSOS,368263947,Alexandre,,Centro,-22.91166,-43.18329,Entire home/apt,351,1,2,2021-11-14,0.54,2,83,2,
45504537,Em frente ao Metrô da Barra 2 quartos.,357207540,Gustavo,,Barra da Tijuca,-23.00521,-43.30829,Entire home/apt,841,2,26,2021-11-29,1.78,4,133,19,
45504934,Alugo apartamento mobiliado  mês ou diária,242286716,Carla E Fabiano,,Jacarepaguá,-22.96388,-43.40907,Entire home/apt,500,1,3,2021-10-10,0.20,3,354,1,
45505118,Confortável Apartamento em Botafogo,186848672,Karine,,Botafogo,-22.95287,-43.18128,Entire home/apt,354,3,1,2021-08-08,0.21,3,223,1,
45506589,Excellent cost benefit Copacabana up to 6 people,257601767,Raquel Grama,,Copacabana,-22.97344,-43.19105,Entire home/apt,1300,4,0,,,32,342,0,
45510653,"Quarto privado, WI-FI , PRAIA e METRÔ",50435064,Paula,,Copacabana,-22.9772,-43.19085,Private room,85,28,9,2021-11-26,0.62,4,0,8,
45511228,Fantástico 2 quartos frente ao mar Recreio P9 - RJ,232614568,Haroldo,,Recreio dos Bandeirantes,-23.02294,-43.45119,Entire home/apt,1643,1,0,,,2,365,0,
45514446,Apartamento Inn Rio Stay  Suite Casal Deluxe -A,277358509,Flat Residence,,Camorim,-22.97466,-43.41581,Entire home/apt,387,7,2,2021-07-12,0.14,20,300,1,
45514562,"Copacabana, na esquina da praia",349897129,Nelia Pereira,,Copacabana,-22.9717,-43.18525,Entire home/apt,486,1,42,2021-11-06,2.76,14,103,29,
45514580,PARAÍSO (e silencioso) em COPA. Parece uma Casa !,110888261,Mariana,,Copacabana,-22.96696,-43.18175,Entire home/apt,657,2,4,2021-11-22,1.36,1,276,4,
45514693,Leme is the start of Copacabana but peace & quiet,25674062,Luis,,Leme,-22.96332,-43.171169,Entire home/apt,800,7,1,2020-11-08,0.07,1,82,0,
45515546,"Copacabana/Leme, ótima localização!",209404785,Arthur,,Leme,-22.96222,-43.17091,Entire home/apt,138,3,2,2021-02-03,0.16,2,105,1,
45515556,Penthouse 3 Suites. Vista mar com piscina.,257601767,Raquel Grama,,Copacabana,-22.98183,-43.18934,Entire home/apt,8000,3,0,,,32,364,0,
45516216,Aluguel de Lancha para passeio,83314852,Ricardo,,Glória,-22.92104,-43.1695,Entire home/apt,2200,1,0,,,1,361,0,
45517425,Barra da Tijuca local espetacular!,102127861,Jorge,,Barra da Tijuca,-23.01376,-43.30246,Entire home/apt,300,3,6,2021-07-26,0.45,1,124,5,
45517731,Estudio bem arejado próximo  à  praia e comércio .,338385760,Fernanda,,Barra da Tijuca,-23.00582,-43.30962,Entire home/apt,200,4,0,,,1,83,0,
45518088,"quarto em ap  perto de praia, lapa e centro",1896409,Mai,,Glória,-22.92115,-43.18034,Private room,110,3,0,,,2,239,0,
45525069,Apartamento Domingos Copacabana 50 metros da Praia,11567212,Federico,,Copacabana,-22.97682,-43.18941,Entire home/apt,241,1,0,,,3,310,0,
45525307,Em reforma,151152203,Claudio Roberto,,Jacarepaguá,-22.96463,-43.40318,Entire home/apt,111,60,0,,,2,229,0,
45526984,PASSEIO DE BARCO COM CONFORTO,185558010,Luciano,,Urca,-22.95286,-43.17266,Private room,3000,1,0,,,2,364,0,
45527585,OCEAN FRONT ROOM LUX,297672557,Tarcio,,Barra da Tijuca,-23.01071,-43.36598,Private room,176,2,12,2021-12-11,0.86,9,352,10,
45527723,Apartamento para temporada na Penha Circular,77813380,José,,Penha Circular,-22.83619,-43.28837,Entire home/apt,100,7,0,,,3,341,0,
45529818,Casa Com varanda no ❤️de Botafogo RJ,108607501,Pamella,,Botafogo,-22.95504,-43.18321,Entire home/apt,477,7,8,2021-10-04,0.53,2,347,7,
45529996,"Conde de Bonfim, frente colégio Marista, RJ.",106321367,Erli,,Tijuca,-22.94364,-43.25423,Entire home/apt,300,3,0,,,2,327,0,
45531605,Flat Copacabana (203) a 1 quarteirão da praia.,10640170,Ana,,Copacabana,-22.98407,-43.19065,Entire home/apt,227,1,32,2021-12-05,2.11,8,146,27,
45531977,#Loft45,215903682,Edwaldo,,Centro,-22.90995,-43.1788,Entire home/apt,120,2,12,2021-12-20,0.79,1,160,8,
45540079,Barra da tijuca posto 5.,7955669,Katia,,Barra da Tijuca,-23.00514,-43.31635,Entire home/apt,1314,2,0,,,15,361,0,
45540154,Leblon Double Service,368703734,Anderson,,Leblon,-22.9794,-43.22342,Entire home/apt,1308,2,0,,,1,356,0,
45540599,Quartos Tijuca,129465722,Afonso,,Vila Isabel,-22.92238,-43.23973,Private room,140,1,1,2020-11-08,0.07,4,328,0,
45540983,Cozy house in São Conrado - RIO006,12938211,Luxury Worldwide,,São Conrado,-22.99691,-43.27258,Entire home/apt,11765,10,0,,,1,358,0,
45541165,3 QUARTOS COMPLETO AO LADO DO COPACABANA  PALACE,318672692,Rafael,,Copacabana,-22.96686,-43.17834,Entire home/apt,1483,3,0,,,21,179,0,
45541789,Apartamento estilo casa no coração de Ipanema,10423223,Carlos Antonio,,Ipanema,-22.98543,-43.20307,Entire home/apt,665,4,0,,,4,0,0,
45543588,Coração de Ipanema,32136799,Mateus,,Ipanema,-22.98414,-43.21071,Entire home/apt,700,2,11,2021-11-29,0.75,1,141,9,
45543981,Apartamento inteiro - Varanda no coração do Leblon,45283217,Clarice,,Leblon,-22.9822,-43.22414,Entire home/apt,707,10,11,2021-12-15,0.91,1,91,11,
45544327,Flat Atlantica (202) 1 quarteirão da praia,10640170,Ana,,Copacabana,-22.983212,-43.191345,Entire home/apt,184,1,26,2021-10-27,1.77,8,137,20,
45544935,Apto no condomínio fechado em Bangu,304204966,Lenine,,Senador Camará,-22.88374,-43.48329,Entire home/apt,80,1,1,2021-01-24,0.09,2,328,1,
45546385,#215 TIR8 - Lindo Estúdio no melhor ponto de Copacabana,366913236,Daniel,,Copacabana,-22.97497,-43.1888,Entire home/apt,129080,1,15,2021-12-12,1.02,16,29,13,
45546589,Guadalupe com toda comodidade e aconchego,368773274,Lana Ayres Farias,,Guadalupe,-22.83581,-43.3727,Private room,60,1,0,,,1,365,0,
45546647,Apartamento moderno no coração de copacabana.,60227494,Debora,,Copacabana,-22.97169,-43.18931,Entire home/apt,640,2,4,2021-12-21,0.27,1,108,3,
45548038,Kitnet Bem aventurado em Benfica Rj .,309816173,Iara Lucia De,,Benfica,-22.89008,-43.24199,Entire home/apt,90,1,0,,,2,357,0,
45549494,3m Metrô/ 15m Centro (SDU) / 30m Copacabana.,363367758,Valéria,,Tijuca,-22.92591,-43.23133,Shared room,567,3,0,,,1,364,0,
45550050,Apartamento 3 quartos no coração de Copacabana,10048325,Maria,,Copacabana,-22.96755,-43.18753,Entire home/apt,700,3,2,2020-11-04,0.14,7,349,0,
45557363,02 Quartos de hotel 4 estrelas em Copacabana,346082128,SNS Patrimonial E Serviços Ltda,,Copacabana,-22.97256,-43.19006,Private room,1243,1,0,,,6,180,0,
45557364,Renovated flat in Copacabana on the beach block,67317126,Florinda,,Copacabana,-22.973003,-43.186829,Entire home/apt,401,2,14,2021-12-14,1.44,1,107,14,
45559742,Quarto de Hotel 4 estrelas em Copacabana,346082128,SNS Patrimonial E Serviços Ltda,,Copacabana,-22.97136,-43.18855,Private room,729,1,1,2021-08-01,0.20,6,179,1,
45562856,Conjugado em um dos bairros mais famosos do Rio,368922188,Tuninhoprofessor,,Copacabana,-22.96889,-43.18622,Entire home/apt,176,4,49,2021-12-22,3.27,1,165,37,
45564500,O Melhor do Leblon Dia & Noite/Night & Day.,103192028,Matheus,,Leblon,-22.98639,-43.23067,Entire home/apt,1386,1,1,2021-02-16,0.10,5,281,1,
45566805,Casa Tyba: Água salgada e Alma Lavada,368959719,Hérima,,Barra de Guaratiba,-23.07148,-43.56711,Entire home/apt,623,2,9,2021-10-12,0.75,2,113,9,
45568241,Quarto aconchegante! Vem ser vizinho (a) do mar !,66649352,Luana Capaverde,,Copacabana,-22.98653,-43.1912,Private room,400,3,0,,,5,357,0,
45574155,Apartamento em frente a praia do Pepê,266326263,Beatriz,,Barra da Tijuca,-23.01352,-43.3043,Entire home/apt,1300,5,1,2021-01-04,0.08,1,0,1,
45575933,Oceanfront 8th Floor Gem of IPANEMA next to Fasano,236732673,Clelia,,Ipanema,-22.98751,-43.19735,Entire home/apt,4038,4,10,2021-12-20,0.74,3,1,9,
45576983,Flat com varanda frontal Mar,325572562,Sonia Iris,,Barra da Tijuca,-23.0091,-43.35496,Entire home/apt,300,2,10,2021-09-06,0.67,4,4,8,
45578346,Design Smart Home Studio ilive152,30721359,I Live,,Copacabana,-22.96846,-43.18798,Entire home/apt,570,2,13,2021-11-30,0.89,28,348,11,
45581800,Design em 3 quartos de Leblon !,91654021,Daniel,,Leblon,-22.98259,-43.22204,Entire home/apt,1784,3,1,2020-11-03,0.07,176,314,0,
45582263,Belle Leblon,103192028,Matheus,,Leblon,-22.98595,-43.23059,Private room,1272,1,0,,,5,337,0,
45582308,Quarto em prédio beira mar de Copacabana / Leme!,106657869,João Victor,,Copacabana,-22.96508,-43.17331,Private room,80,4,0,,,1,149,0,
45582892,SUPERCUTE COPA FULLY CLIMATIZED+250MB WIFI+LAUNDRY,10406037,Rio Houses,,Copacabana,-22.96289,-43.19051,Entire home/apt,402,1,34,2021-12-20,2.29,11,33,23,
45583168,Excellent Apartment to 8,67502863,Giuliano,,Copacabana,-22.96723,-43.1763,Entire home/apt,790,1,3,2021-11-15,0.21,1,353,2,
45583294,Cantinho do Pantanal Paraty,97950006,Sandro,,Cidade Universitária,-22.86724,-43.21766,Entire home/apt,714,2,0,,,1,360,0,
45583362,Flat Rio Stay resedence- B,277358509,Flat Residence,,Jacarepaguá,-22.97498,-43.41376,Entire home/apt,169,7,0,,,20,292,0,
45584301,Quarto de solteiro em Santa Teresa/Catumbi,369170510,Gabriel,,Santa Teresa,-22.91714,-43.19159,Private room,70,1,0,,,1,90,0,
45586684,Mensal! 1/4  e Sala Completo ! Posto 6/ Ipanema,292590334,Fred & Margareth,,Copacabana,-22.98072,-43.19067,Entire home/apt,220,3,5,2021-11-16,0.45,20,0,5,
45588766,Mansão Yndu 05 suítes Joá #RJ708 Casa Alto Padrão Temporada Luxo Brasil,70646886,LuxoBrasil,,Joá,-23.00949,-43.28846,Entire home/apt,12000,1,0,,,35,179,0,
45590600,Lindo e confortável ap frontal na av atlântica,238748093,Daiara,,Copacabana,-22.96846,-43.18198,Entire home/apt,3143,3,1,2021-11-14,0.71,1,98,1,
45591144,MANSÃO BLANCHE,365263590,Farid,,Barra da Tijuca,-23.00505,-43.38244,Entire home/apt,7071,2,0,,,2,365,0,
45591766,"Revellion familiar, simples e aconchegante.",273134123,Rita,,Catumbi,-22.92273,-43.19816,Entire home/apt,300,3,0,,,1,363,0,
45591819,"Sitio Cantinho das Garças Guaratiba #RJ505 Sítio Aluguel de temporada, fotos e publicidade Luxo Brasil Luxo Brasil",70646886,LuxoBrasil,,Guaratiba,-22.9676,-43.56413,Entire home/apt,6250,1,0,,,35,340,0,
45594182,Cozy three bedroom apartment in Copacabana!,209168308,Jorge,,Copacabana,-22.96803,-43.18747,Entire home/apt,1057,2,16,2021-12-12,1.11,1,17,11,
45594864,"Casa na Gávea 03 suítes #RJ508 Casa Aluguel de temporada, fotos e publicidade Luxo Brasil",70646886,LuxoBrasil,,Laranjeiras,-22.9344,-43.18165,Entire home/apt,7000,1,0,,,35,365,0,
45594892,Quarto em ambiente familiar a 5 min da praia.,150437143,Alex,,Recreio dos Bandeirantes,-23.01703,-43.45083,Private room,150,2,0,,,1,90,0,
45595749,Ipanema apartamento 608,152217261,Taina,,Ipanema,-22.983,-43.21098,Entire home/apt,185,1,3,2020-12-04,0.20,12,330,0,
45596311,"Ipanema 2 Quartos, Prudente de Moraes RP30",27994357,Henrique,,Ipanema,-22.98459,-43.20796,Entire home/apt,1500,15,3,2021-03-06,0.21,39,11,2,
45600558,Charming vista mar no posto 5,37238144,Rafaele Bispo,,Copacabana,-22.97785,-43.18817,Entire home/apt,811,4,3,2021-11-16,0.20,11,150,2,
45604455,Apartment near beach/Lagoa the best point of RIO.!,105721429,Rosario,,Leblon,-22.97946,-43.22493,Entire home/apt,383,5,5,2021-12-11,0.36,3,71,3,
45608116,Studio na Avenida Atlantica com vista frontal para a praia do Leme para ate 3 pessoas,74463624,Mozart,,Leme,-22.96506,-43.17285,Entire home/apt,1845,1,6,2021-11-28,0.43,59,304,4,
45608454,Apto bem localizado e familiar em Copacabana.,369428151,Luana,,Copacabana,-22.9648,-43.18151,Entire home/apt,300,2,3,2021-02-22,0.24,1,0,2,
